GenBank_ID,Country,State,City,Virus_name,Date,Decimal_Date,Sequence_name
MH611816.2,Singapore,NA,NA,dengue_virus_type_I,2013-10-15,2013.78630136986,MH611816.2|Singapore|NA|NA|dengue_virus_type_I|2013-10-15|2013.78630136986
MH611817.2,Singapore,NA,NA,dengue_virus_type_I,2013-10-15,2013.78630136986,MH611817.2|Singapore|NA|NA|dengue_virus_type_I|2013-10-15|2013.78630136986
MH611818.2,Singapore,NA,NA,dengue_virus_type_I,2013-10-15,2013.78630136986,MH611818.2|Singapore|NA|NA|dengue_virus_type_I|2013-10-15|2013.78630136986
MH611820.2,Singapore,NA,NA,dengue_virus_type_I,2013-10-15,2013.78630136986,MH611820.2|Singapore|NA|NA|dengue_virus_type_I|2013-10-15|2013.78630136986
MH611821.2,Singapore,NA,NA,dengue_virus_type_I,2013-04-15,2013.28493150685,MH611821.2|Singapore|NA|NA|dengue_virus_type_I|2013-04-15|2013.28493150685
MH611823.2,Singapore,NA,NA,dengue_virus_type_I,2013-04-15,2013.28493150685,MH611823.2|Singapore|NA|NA|dengue_virus_type_I|2013-04-15|2013.28493150685
MH611824.2,Singapore,NA,NA,dengue_virus_type_I,2013-04-15,2013.28493150685,MH611824.2|Singapore|NA|NA|dengue_virus_type_I|2013-04-15|2013.28493150685
MH611825.2,Singapore,NA,NA,dengue_virus_type_I,2013-04-15,2013.28493150685,MH611825.2|Singapore|NA|NA|dengue_virus_type_I|2013-04-15|2013.28493150685
MH611827.2,Singapore,NA,NA,dengue_virus_type_I,2013-04-15,2013.28493150685,MH611827.2|Singapore|NA|NA|dengue_virus_type_I|2013-04-15|2013.28493150685
MH611828.2,Singapore,NA,NA,dengue_virus_type_I,2013-04-15,2013.28493150685,MH611828.2|Singapore|NA|NA|dengue_virus_type_I|2013-04-15|2013.28493150685
MH611829.2,Singapore,NA,NA,dengue_virus_type_I,2013-05-15,2013.36712328767,MH611829.2|Singapore|NA|NA|dengue_virus_type_I|2013-05-15|2013.36712328767
MH611830.2,Singapore,NA,NA,dengue_virus_type_I,2013-05-15,2013.36712328767,MH611830.2|Singapore|NA|NA|dengue_virus_type_I|2013-05-15|2013.36712328767
MH611832.2,Singapore,NA,NA,dengue_virus_type_I,2013-05-15,2013.36712328767,MH611832.2|Singapore|NA|NA|dengue_virus_type_I|2013-05-15|2013.36712328767
MH611834.2,Singapore,NA,NA,dengue_virus_type_I,2013-06-15,2013.45205479452,MH611834.2|Singapore|NA|NA|dengue_virus_type_I|2013-06-15|2013.45205479452
MH611836.2,Singapore,NA,NA,dengue_virus_type_I,2013-05-15,2013.36712328767,MH611836.2|Singapore|NA|NA|dengue_virus_type_I|2013-05-15|2013.36712328767
MH611837.2,Singapore,NA,NA,dengue_virus_type_I,2013-05-15,2013.36712328767,MH611837.2|Singapore|NA|NA|dengue_virus_type_I|2013-05-15|2013.36712328767
MH611839.2,Singapore,NA,NA,dengue_virus_type_I,2013-06-15,2013.45205479452,MH611839.2|Singapore|NA|NA|dengue_virus_type_I|2013-06-15|2013.45205479452
MH611841.2,Singapore,NA,NA,dengue_virus_type_I,2013-06-15,2013.45205479452,MH611841.2|Singapore|NA|NA|dengue_virus_type_I|2013-06-15|2013.45205479452
MH611843.2,Singapore,NA,NA,dengue_virus_type_I,2013-09-15,2013.70410958904,MH611843.2|Singapore|NA|NA|dengue_virus_type_I|2013-09-15|2013.70410958904
MH611844.2,Singapore,NA,NA,dengue_virus_type_I,2013-09-15,2013.70410958904,MH611844.2|Singapore|NA|NA|dengue_virus_type_I|2013-09-15|2013.70410958904
MH611845.2,Singapore,NA,NA,dengue_virus_type_I,2013-09-15,2013.70410958904,MH611845.2|Singapore|NA|NA|dengue_virus_type_I|2013-09-15|2013.70410958904
MH611847.2,Singapore,NA,NA,dengue_virus_type_I,2013-08-15,2013.61917808219,MH611847.2|Singapore|NA|NA|dengue_virus_type_I|2013-08-15|2013.61917808219
MH611848.2,Singapore,NA,NA,dengue_virus_type_I,2013-08-15,2013.61917808219,MH611848.2|Singapore|NA|NA|dengue_virus_type_I|2013-08-15|2013.61917808219
MH611851.2,Singapore,NA,NA,dengue_virus_type_I,2014-03-15,2014.2,MH611851.2|Singapore|NA|NA|dengue_virus_type_I|2014-03-15|2014.2
MH611852.2,Singapore,NA,NA,dengue_virus_type_I,2014-03-15,2014.2,MH611852.2|Singapore|NA|NA|dengue_virus_type_I|2014-03-15|2014.2
MH611853.2,Singapore,NA,NA,dengue_virus_type_I,2014-03-15,2014.2,MH611853.2|Singapore|NA|NA|dengue_virus_type_I|2014-03-15|2014.2
MH611854.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611854.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611855.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611855.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611856.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611856.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611857.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611857.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611858.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611858.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611859.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH611859.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH611861.2,Singapore,NA,NA,dengue_virus_type_I,2013-10-15,2013.78630136986,MH611861.2|Singapore|NA|NA|dengue_virus_type_I|2013-10-15|2013.78630136986
MH611862.2,Singapore,NA,NA,dengue_virus_type_I,2013-12-15,2013.95342465753,MH611862.2|Singapore|NA|NA|dengue_virus_type_I|2013-12-15|2013.95342465753
MH611865.2,Singapore,NA,NA,dengue_virus_type_I,2014-02-15,2014.12328767123,MH611865.2|Singapore|NA|NA|dengue_virus_type_I|2014-02-15|2014.12328767123
MH611867.2,Singapore,NA,NA,dengue_virus_type_I,2014-03-15,2014.2,MH611867.2|Singapore|NA|NA|dengue_virus_type_I|2014-03-15|2014.2
MH611868.2,Singapore,NA,NA,dengue_virus_type_I,2014-03-15,2014.2,MH611868.2|Singapore|NA|NA|dengue_virus_type_I|2014-03-15|2014.2
MH611869.2,Singapore,NA,NA,dengue_virus_type_I,2014-03-15,2014.2,MH611869.2|Singapore|NA|NA|dengue_virus_type_I|2014-03-15|2014.2
MH611870.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH611870.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH611871.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH611871.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH611873.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH611873.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH611874.2,Singapore,NA,NA,dengue_virus_type_I,2014-06-15,2014.45205479452,MH611874.2|Singapore|NA|NA|dengue_virus_type_I|2014-06-15|2014.45205479452
MH611876.2,Singapore,NA,NA,dengue_virus_type_I,2013-08-15,2013.61917808219,MH611876.2|Singapore|NA|NA|dengue_virus_type_I|2013-08-15|2013.61917808219
MH611877.2,Singapore,NA,NA,dengue_virus_type_I,2013-09-15,2013.70410958904,MH611877.2|Singapore|NA|NA|dengue_virus_type_I|2013-09-15|2013.70410958904
MH611878.2,Singapore,NA,NA,dengue_virus_type_I,2013-09-15,2013.70410958904,MH611878.2|Singapore|NA|NA|dengue_virus_type_I|2013-09-15|2013.70410958904
MH611879.2,Singapore,NA,NA,dengue_virus_type_I,2013-09-15,2013.70410958904,MH611879.2|Singapore|NA|NA|dengue_virus_type_I|2013-09-15|2013.70410958904
MH611880.2,Singapore,NA,NA,dengue_virus_type_I,2013-09-15,2013.70410958904,MH611880.2|Singapore|NA|NA|dengue_virus_type_I|2013-09-15|2013.70410958904
MH611881.2,Singapore,NA,NA,dengue_virus_type_I,2013-09-15,2013.70410958904,MH611881.2|Singapore|NA|NA|dengue_virus_type_I|2013-09-15|2013.70410958904
MH611882.2,Singapore,NA,NA,dengue_virus_type_I,2013-09-15,2013.70410958904,MH611882.2|Singapore|NA|NA|dengue_virus_type_I|2013-09-15|2013.70410958904
MH611883.2,Singapore,NA,NA,dengue_virus_type_I,2013-09-15,2013.70410958904,MH611883.2|Singapore|NA|NA|dengue_virus_type_I|2013-09-15|2013.70410958904
MH611884.2,Singapore,NA,NA,dengue_virus_type_I,2013-09-15,2013.70410958904,MH611884.2|Singapore|NA|NA|dengue_virus_type_I|2013-09-15|2013.70410958904
MH611885.2,Singapore,NA,NA,dengue_virus_type_I,2013-09-15,2013.70410958904,MH611885.2|Singapore|NA|NA|dengue_virus_type_I|2013-09-15|2013.70410958904
MH611886.2,Singapore,NA,NA,dengue_virus_type_I,2013-09-15,2013.70410958904,MH611886.2|Singapore|NA|NA|dengue_virus_type_I|2013-09-15|2013.70410958904
MH611887.2,Singapore,NA,NA,dengue_virus_type_I,2013-10-15,2013.78630136986,MH611887.2|Singapore|NA|NA|dengue_virus_type_I|2013-10-15|2013.78630136986
MH611888.2,Singapore,NA,NA,dengue_virus_type_I,2013-10-15,2013.78630136986,MH611888.2|Singapore|NA|NA|dengue_virus_type_I|2013-10-15|2013.78630136986
MH611889.2,Singapore,NA,NA,dengue_virus_type_I,2013-10-15,2013.78630136986,MH611889.2|Singapore|NA|NA|dengue_virus_type_I|2013-10-15|2013.78630136986
MH611890.2,Singapore,NA,NA,dengue_virus_type_I,2013-10-15,2013.78630136986,MH611890.2|Singapore|NA|NA|dengue_virus_type_I|2013-10-15|2013.78630136986
MH611892.2,Singapore,NA,NA,dengue_virus_type_I,2013-11-15,2013.87123287671,MH611892.2|Singapore|NA|NA|dengue_virus_type_I|2013-11-15|2013.87123287671
MH611893.2,Singapore,NA,NA,dengue_virus_type_I,2013-11-15,2013.87123287671,MH611893.2|Singapore|NA|NA|dengue_virus_type_I|2013-11-15|2013.87123287671
MH611895.2,Singapore,NA,NA,dengue_virus_type_I,2013-12-15,2013.95342465753,MH611895.2|Singapore|NA|NA|dengue_virus_type_I|2013-12-15|2013.95342465753
MH611896.2,Singapore,NA,NA,dengue_virus_type_I,2013-12-15,2013.95342465753,MH611896.2|Singapore|NA|NA|dengue_virus_type_I|2013-12-15|2013.95342465753
MH611897.2,Singapore,NA,NA,dengue_virus_type_I,2013-12-15,2013.95342465753,MH611897.2|Singapore|NA|NA|dengue_virus_type_I|2013-12-15|2013.95342465753
MH611898.2,Singapore,NA,NA,dengue_virus_type_I,2013-12-15,2013.95342465753,MH611898.2|Singapore|NA|NA|dengue_virus_type_I|2013-12-15|2013.95342465753
MH611899.2,Singapore,NA,NA,dengue_virus_type_I,2013-10-15,2013.78630136986,MH611899.2|Singapore|NA|NA|dengue_virus_type_I|2013-10-15|2013.78630136986
MH611900.2,Singapore,NA,NA,dengue_virus_type_I,2013-12-15,2013.95342465753,MH611900.2|Singapore|NA|NA|dengue_virus_type_I|2013-12-15|2013.95342465753
MH611901.2,Singapore,NA,NA,dengue_virus_type_I,2014-01-15,2014.03835616438,MH611901.2|Singapore|NA|NA|dengue_virus_type_I|2014-01-15|2014.03835616438
MH611902.2,Singapore,NA,NA,dengue_virus_type_I,2014-01-15,2014.03835616438,MH611902.2|Singapore|NA|NA|dengue_virus_type_I|2014-01-15|2014.03835616438
MH611903.2,Singapore,NA,NA,dengue_virus_type_I,2014-01-15,2014.03835616438,MH611903.2|Singapore|NA|NA|dengue_virus_type_I|2014-01-15|2014.03835616438
MH611904.2,Singapore,NA,NA,dengue_virus_type_I,2014-01-15,2014.03835616438,MH611904.2|Singapore|NA|NA|dengue_virus_type_I|2014-01-15|2014.03835616438
MH611905.2,Singapore,NA,NA,dengue_virus_type_I,2014-01-15,2014.03835616438,MH611905.2|Singapore|NA|NA|dengue_virus_type_I|2014-01-15|2014.03835616438
MH611906.2,Singapore,NA,NA,dengue_virus_type_I,2014-01-15,2014.03835616438,MH611906.2|Singapore|NA|NA|dengue_virus_type_I|2014-01-15|2014.03835616438
MH611907.2,Singapore,NA,NA,dengue_virus_type_I,2014-01-15,2014.03835616438,MH611907.2|Singapore|NA|NA|dengue_virus_type_I|2014-01-15|2014.03835616438
MH611908.2,Singapore,NA,NA,dengue_virus_type_I,2014-01-15,2014.03835616438,MH611908.2|Singapore|NA|NA|dengue_virus_type_I|2014-01-15|2014.03835616438
MH611909.2,Singapore,NA,NA,dengue_virus_type_I,2014-01-15,2014.03835616438,MH611909.2|Singapore|NA|NA|dengue_virus_type_I|2014-01-15|2014.03835616438
MH611910.2,Singapore,NA,NA,dengue_virus_type_I,2014-01-15,2014.03835616438,MH611910.2|Singapore|NA|NA|dengue_virus_type_I|2014-01-15|2014.03835616438
MH611911.2,Singapore,NA,NA,dengue_virus_type_I,2014-01-15,2014.03835616438,MH611911.2|Singapore|NA|NA|dengue_virus_type_I|2014-01-15|2014.03835616438
MH611912.2,Singapore,NA,NA,dengue_virus_type_I,2014-01-15,2014.03835616438,MH611912.2|Singapore|NA|NA|dengue_virus_type_I|2014-01-15|2014.03835616438
MH611913.2,Singapore,NA,NA,dengue_virus_type_I,2014-01-15,2014.03835616438,MH611913.2|Singapore|NA|NA|dengue_virus_type_I|2014-01-15|2014.03835616438
MH611914.2,Singapore,NA,NA,dengue_virus_type_I,2014-02-15,2014.12328767123,MH611914.2|Singapore|NA|NA|dengue_virus_type_I|2014-02-15|2014.12328767123
MH611915.2,Singapore,NA,NA,dengue_virus_type_I,2014-02-15,2014.12328767123,MH611915.2|Singapore|NA|NA|dengue_virus_type_I|2014-02-15|2014.12328767123
MH611916.2,Singapore,NA,NA,dengue_virus_type_I,2014-02-15,2014.12328767123,MH611916.2|Singapore|NA|NA|dengue_virus_type_I|2014-02-15|2014.12328767123
MH611917.2,Singapore,NA,NA,dengue_virus_type_I,2014-02-15,2014.12328767123,MH611917.2|Singapore|NA|NA|dengue_virus_type_I|2014-02-15|2014.12328767123
MH611918.2,Singapore,NA,NA,dengue_virus_type_I,2014-02-15,2014.12328767123,MH611918.2|Singapore|NA|NA|dengue_virus_type_I|2014-02-15|2014.12328767123
MH611919.2,Singapore,NA,NA,dengue_virus_type_I,2014-02-15,2014.12328767123,MH611919.2|Singapore|NA|NA|dengue_virus_type_I|2014-02-15|2014.12328767123
MH611920.2,Singapore,NA,NA,dengue_virus_type_I,2014-02-15,2014.12328767123,MH611920.2|Singapore|NA|NA|dengue_virus_type_I|2014-02-15|2014.12328767123
MH611921.2,Singapore,NA,NA,dengue_virus_type_I,2014-03-15,2014.2,MH611921.2|Singapore|NA|NA|dengue_virus_type_I|2014-03-15|2014.2
MH611922.2,Singapore,NA,NA,dengue_virus_type_I,2014-03-15,2014.2,MH611922.2|Singapore|NA|NA|dengue_virus_type_I|2014-03-15|2014.2
MH611923.2,Singapore,NA,NA,dengue_virus_type_I,2014-03-15,2014.2,MH611923.2|Singapore|NA|NA|dengue_virus_type_I|2014-03-15|2014.2
MH611924.2,Singapore,NA,NA,dengue_virus_type_I,2014-03-15,2014.2,MH611924.2|Singapore|NA|NA|dengue_virus_type_I|2014-03-15|2014.2
MH611925.2,Singapore,NA,NA,dengue_virus_type_I,2014-03-15,2014.2,MH611925.2|Singapore|NA|NA|dengue_virus_type_I|2014-03-15|2014.2
MH611926.2,Singapore,NA,NA,dengue_virus_type_I,2014-03-15,2014.2,MH611926.2|Singapore|NA|NA|dengue_virus_type_I|2014-03-15|2014.2
MH611927.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611927.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611928.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611928.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611929.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611929.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611930.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611930.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611931.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611931.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611932.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611932.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611933.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611933.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611934.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611934.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611935.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611935.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611936.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611936.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611937.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611937.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611938.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611938.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611939.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611939.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611940.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611940.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611941.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611941.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611942.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611942.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611943.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611943.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611944.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611944.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611945.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611945.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611946.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611946.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611947.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611947.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611949.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611949.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611950.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611950.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611952.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611952.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611953.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611953.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611954.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611954.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611955.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611955.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611956.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611956.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611957.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611957.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611958.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611958.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611959.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611959.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH173159.1,Indonesia,NA,NA,dengue_virus_type_I,2016-06-15,2016.45205479452,MH173159.1|Indonesia|NA|NA|dengue_virus_type_I|2016-06-15|2016.45205479452
MH173160.1,Indonesia,NA,NA,dengue_virus_type_I,2016-06-15,2016.45205479452,MH173160.1|Indonesia|NA|NA|dengue_virus_type_I|2016-06-15|2016.45205479452
MH173161.1,Indonesia,NA,NA,Dengue_virus_type_2,2016-06-15,2016.45205479452,MH173161.1|Indonesia|NA|NA|Dengue_virus_type_2|2016-06-15|2016.45205479452
MH173162.1,Indonesia,NA,NA,Dengue_virus_type_2,2016-06-15,2016.45205479452,MH173162.1|Indonesia|NA|NA|Dengue_virus_type_2|2016-06-15|2016.45205479452
MH173163.1,Indonesia,NA,NA,Dengue_virus_type_2,2016-06-15,2016.45205479452,MH173163.1|Indonesia|NA|NA|Dengue_virus_type_2|2016-06-15|2016.45205479452
MH173164.1,Indonesia,NA,NA,Dengue_virus_type_2,2016-06-15,2016.45205479452,MH173164.1|Indonesia|NA|NA|Dengue_virus_type_2|2016-06-15|2016.45205479452
MH173165.1,Indonesia,NA,NA,Dengue_virus_type_2,2016-06-15,2016.45205479452,MH173165.1|Indonesia|NA|NA|Dengue_virus_type_2|2016-06-15|2016.45205479452
MH173166.1,Indonesia,NA,NA,Dengue_virus_type_3,2016-06-15,2016.45205479452,MH173166.1|Indonesia|NA|NA|Dengue_virus_type_3|2016-06-15|2016.45205479452
MH173167.1,Indonesia,NA,NA,Dengue_virus_type_3,2016-06-15,2016.45205479452,MH173167.1|Indonesia|NA|NA|Dengue_virus_type_3|2016-06-15|2016.45205479452
MH173168.1,Indonesia,NA,NA,Dengue_virus_type_3,2016-06-15,2016.45205479452,MH173168.1|Indonesia|NA|NA|Dengue_virus_type_3|2016-06-15|2016.45205479452
MH173169.1,Indonesia,NA,NA,Dengue_virus_type_3,2016-06-15,2016.45205479452,MH173169.1|Indonesia|NA|NA|Dengue_virus_type_3|2016-06-15|2016.45205479452
MH173170.1,Indonesia,NA,NA,Dengue_virus_type_3,2016-06-15,2016.45205479452,MH173170.1|Indonesia|NA|NA|Dengue_virus_type_3|2016-06-15|2016.45205479452
MH173171.1,Indonesia,NA,NA,Dengue_virus_type_3,2016-06-15,2016.45205479452,MH173171.1|Indonesia|NA|NA|Dengue_virus_type_3|2016-06-15|2016.45205479452
MH173172.1,Indonesia,NA,NA,Dengue_virus_type_3,2016-06-15,2016.45205479452,MH173172.1|Indonesia|NA|NA|Dengue_virus_type_3|2016-06-15|2016.45205479452
MH173173.1,Indonesia,NA,NA,Dengue_virus_type_3,2016-06-15,2016.45205479452,MH173173.1|Indonesia|NA|NA|Dengue_virus_type_3|2016-06-15|2016.45205479452
MH173174.1,Indonesia,NA,NA,Dengue_virus_type_4,2016-06-15,2016.45205479452,MH173174.1|Indonesia|NA|NA|Dengue_virus_type_4|2016-06-15|2016.45205479452
MH173175.1,Indonesia,NA,NA,Dengue_virus_type_4,2016-06-15,2016.45205479452,MH173175.1|Indonesia|NA|NA|Dengue_virus_type_4|2016-06-15|2016.45205479452
MH174973.1,India,NA,NA,Dengue_virus_type_4,2017-10-23,2017.80821917808,MH174973.1|India|NA|NA|Dengue_virus_type_4|2017-10-23|2017.80821917808
MH174974.1,India,NA,NA,Dengue_virus_type_4,2017-06-28,2017.48767123288,MH174974.1|India|NA|NA|Dengue_virus_type_4|2017-06-28|2017.48767123288
MH174975.1,India,NA,NA,Dengue_virus_type_4,2017-10-15,2017.78630136986,MH174975.1|India|NA|NA|Dengue_virus_type_4|2017-10-15|2017.78630136986
MH174976.1,India,NA,NA,Dengue_virus_type_4,2017-09-04,2017.67397260274,MH174976.1|India|NA|NA|Dengue_virus_type_4|2017-09-04|2017.67397260274
MH178411.1,Indonesia,NA,NA,dengue_virus_type_I,2016-06-15,2016.45205479452,MH178411.1|Indonesia|NA|NA|dengue_virus_type_I|2016-06-15|2016.45205479452
MH178412.1,Indonesia,NA,NA,dengue_virus_type_I,2016-06-15,2016.45205479452,MH178412.1|Indonesia|NA|NA|dengue_virus_type_I|2016-06-15|2016.45205479452
MH178413.1,Indonesia,NA,NA,Dengue_virus_type_2,2016-06-15,2016.45205479452,MH178413.1|Indonesia|NA|NA|Dengue_virus_type_2|2016-06-15|2016.45205479452
MH178414.1,Indonesia,NA,NA,Dengue_virus_type_2,2016-06-15,2016.45205479452,MH178414.1|Indonesia|NA|NA|Dengue_virus_type_2|2016-06-15|2016.45205479452
MH178415.1,Indonesia,NA,NA,Dengue_virus_type_2,2016-06-15,2016.45205479452,MH178415.1|Indonesia|NA|NA|Dengue_virus_type_2|2016-06-15|2016.45205479452
MH178416.1,Indonesia,NA,NA,Dengue_virus_type_3,2016-06-15,2016.45205479452,MH178416.1|Indonesia|NA|NA|Dengue_virus_type_3|2016-06-15|2016.45205479452
MH178417.1,Indonesia,NA,NA,Dengue_virus_type_3,2016-06-15,2016.45205479452,MH178417.1|Indonesia|NA|NA|Dengue_virus_type_3|2016-06-15|2016.45205479452
MH178418.1,Indonesia,NA,NA,Dengue_virus_type_4,2016-06-15,2016.45205479452,MH178418.1|Indonesia|NA|NA|Dengue_virus_type_4|2016-06-15|2016.45205479452
MH178419.1,Indonesia,NA,NA,Dengue_virus_type_4,2016-06-15,2016.45205479452,MH178419.1|Indonesia|NA|NA|Dengue_virus_type_4|2016-06-15|2016.45205479452
MH209594.1,India,NA,NA,Dengue_virus_type_2,2016-06-15,2016.45205479452,MH209594.1|India|NA|NA|Dengue_virus_type_2|2016-06-15|2016.45205479452
MH209595.1,India,NA,NA,Dengue_virus_type_2,2016-06-15,2016.45205479452,MH209595.1|India|NA|NA|Dengue_virus_type_2|2016-06-15|2016.45205479452
MH209596.1,India,NA,NA,Dengue_virus_type_2,2016-06-15,2016.45205479452,MH209596.1|India|NA|NA|Dengue_virus_type_2|2016-06-15|2016.45205479452
MH209597.1,India,NA,NA,Dengue_virus_type_2,2016-06-15,2016.45205479452,MH209597.1|India|NA|NA|Dengue_virus_type_2|2016-06-15|2016.45205479452
MH209598.1,India,NA,NA,Dengue_virus_type_2,2016-06-15,2016.45205479452,MH209598.1|India|NA|NA|Dengue_virus_type_2|2016-06-15|2016.45205479452
MH209599.1,India,NA,NA,Dengue_virus_type_2,2016-06-15,2016.45205479452,MH209599.1|India|NA|NA|Dengue_virus_type_2|2016-06-15|2016.45205479452
